Plate_ID,Batch_ID,Run_Date,Analyst,Instrument_ID,Read_Order,Well,Row,Column,Sample_ID,Sample_Type,Replicate,Dilution_Factor,Expected_Concentration_pg_mL,Synthetic_True_Final_Concentration_pg_mL,OD450,Calculated_Assay_Concentration_pg_mL,Calculated_Final_Concentration_pg_mL,Result_Qualifier,Replicate_CV_Pct,Recovery_Pct,Sample_QC_Flag
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,41,D5,D,5,SMP-0265,Unknown,1,10,,223.0547,0.14186,21.3593,213.5935,Quantifiable,0.58,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,42,D6,D,6,SMP-0265,Unknown,2,10,,223.0547,0.14272,21.5339,215.3387,Quantifiable,0.58,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,43,D7,D,7,SMP-0266,Unknown,1,1,,157.5544,0.7779,154.4637,154.4637,Quantifiable,0.42,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,44,D8,D,8,SMP-0266,Unknown,2,1,,157.5544,0.78152,155.3761,155.3761,Quantifiable,0.42,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,45,D9,D,9,SMP-0267,Unknown,1,2,,13.8888,0.07268,6.2819,12.5638,<LLOQ,8.32,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,46,D10,D,10,SMP-0267,Unknown,2,2,,13.8888,0.06992,5.5841,11.1682,<LLOQ,8.32,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,47,D11,D,11,SMP-0268,Unknown,1,1,,146.7194,0.74641,146.6498,146.6498,Quantifiable,0.27,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,48,D12,D,12,SMP-0268,Unknown,2,1,,146.7194,0.74413,146.09,146.09,Quantifiable,0.27,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,49,E1,E,1,STD_125,Standard,1,1,125.0,125.0,0.63731,121.0499,121.0499,N/A,4.15,99.77,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,50,E2,E,2,STD_125,Standard,2,1,125.0,125.0,0.66948,128.3772,128.3772,N/A,4.15,99.77,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,51,E3,E,3,SMP-0269,Unknown,1,1,,73.9167,0.40959,73.2666,73.2666,Quantifiable,2.23,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,52,E4,E,4,SMP-0269,Unknown,2,1,,73.9167,0.39805,70.9921,70.9921,Quantifiable,2.23,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,53,E5,E,5,SMP-0270,Unknown,1,2,,26.3602,0.10103,12.831,25.6621,<LLOQ,9.3,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,54,E6,E,6,SMP-0270,Unknown,2,2,,26.3602,0.10941,14.638,29.2761,<LLOQ,9.3,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,55,E7,E,7,SMP-0271,Unknown,1,5,,16.6712,0.06605,4.5763,22.8814,<LLOQ,78.27,,Review
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,56,E8,E,8,SMP-0271,Unknown,2,5,,16.6712,0.05499,1.3156,6.5779,<LLOQ,78.27,,Review
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,57,E9,E,9,SMP-0272,Unknown,1,1,,331.5896,1.2926,326.4464,326.4464,Quantifiable,1.6,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,58,E10,E,10,SMP-0272,Unknown,2,1,,331.5896,1.27628,319.1271,319.1271,Quantifiable,1.6,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,59,E11,E,11,SMP-0273,Unknown,1,1,,2577.8187,2.24604,2481.0493,2481.0493,>ULOQ,13.26,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,60,E12,E,12,SMP-0273,Unknown,2,1,,2577.8187,2.27822,2994.2518,2994.2518,>ULOQ,13.26,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,61,F1,F,1,STD_62.5,Standard,1,1,62.5,62.5,0.35973,63.5031,63.5031,N/A,2.49,99.85,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,62,F2,F,2,STD_62.5,Standard,2,1,62.5,62.5,0.34841,61.308,61.308,N/A,2.49,99.85,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,63,F3,F,3,SMP-0274,Unknown,1,1,,62.8882,0.36089,63.7294,63.7294,Quantifiable,1.65,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,64,F4,F,4,SMP-0274,Unknown,2,1,,62.8882,0.35331,62.2574,62.2574,Quantifiable,1.65,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,65,F5,F,5,SMP-0275,Unknown,1,2,,10.7739,0.06553,4.4376,8.8753,<LLOQ,32.44,,Review
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,66,F6,F,6,SMP-0275,Unknown,2,2,,10.7739,0.07591,7.0793,14.1585,<LLOQ,32.44,,Review
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,67,F7,F,7,SMP-0276,Unknown,1,1,,11.5282,0.09931,12.4532,12.4532,<LLOQ,8.67,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,68,F8,F,8,SMP-0276,Unknown,2,1,,11.5282,0.09282,11.0142,11.0142,<LLOQ,8.67,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,69,F9,F,9,SMP-0277,Unknown,1,10,,13.0255,0.05555,1.5055,15.0546,<LLOQ,20.42,,Review
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,70,F10,F,10,SMP-0277,Unknown,2,10,,13.0255,0.0571,2.0137,20.1372,<LLOQ,20.42,,Review
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,71,F11,F,11,SMP-0278,Unknown,1,1,,116.0496,0.61979,117.1323,117.1323,Quantifiable,1.64,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,72,F12,F,12,SMP-0278,Unknown,2,1,,116.0496,0.60766,114.4454,114.4454,Quantifiable,1.64,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,73,G1,G,1,STD_31.25,Standard,1,1,31.25,31.25,0.19492,31.8289,31.8289,N/A,1.47,100.8,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,74,G2,G,2,STD_31.25,Standard,2,1,31.25,31.25,0.19154,31.1725,31.1725,N/A,1.47,100.8,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,75,G3,G,3,SMP-0279,Unknown,1,2,,1620.8733,1.88314,829.2943,1658.5886,Quantifiable,3.03,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,76,G4,G,4,SMP-0279,Unknown,2,2,,1620.8733,1.86133,794.4918,1588.9835,Quantifiable,3.03,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,77,G5,G,5,SMP-0280,Unknown,1,2,,30.756,0.11606,16.0484,32.0968,<LLOQ,5.93,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,78,G6,G,6,SMP-0280,Unknown,2,2,,30.756,0.10997,14.7577,29.5154,<LLOQ,5.93,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,79,G7,G,7,SMP-0281,Unknown,1,1,,10.518,0.09263,10.9733,10.9733,<LLOQ,3.74,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,80,G8,G,8,SMP-0281,Unknown,2,1,,10.518,0.0953,11.5691,11.5691,<LLOQ,3.74,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,81,G9,G,9,SMP-0282,Unknown,1,5,,203.6151,0.23724,39.9786,199.893,Quantifiable,0.39,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,82,G10,G,10,SMP-0282,Unknown,2,5,,203.6151,0.23839,40.1971,200.9855,Quantifiable,0.39,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,83,G11,G,11,SMP-0283,Unknown,1,1,,11.6039,0.08637,9.5514,9.5514,<LLOQ,14.43,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,84,G12,G,12,SMP-0283,Unknown,2,1,,11.6039,0.09599,11.7222,11.7222,<LLOQ,14.43,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,85,H1,H,1,STD_15.625,Standard,1,1,15.625,15.625,0.11441,15.7008,15.7008,N/A,1.41,101.5,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,86,H2,H,2,STD_15.625,Standard,2,1,15.625,15.625,0.11591,16.018,16.018,N/A,1.41,101.5,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,87,H3,H,3,SMP-0284,Unknown,1,1,,45.6342,0.27156,46.5443,46.5443,Quantifiable,0.0,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,88,H4,H,4,SMP-0284,Unknown,2,1,,45.6342,0.27157,46.5473,46.5473,Quantifiable,0.0,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,89,H5,H,5,SMP-0285,Unknown,1,2,,9.1064,0.06351,3.8901,7.7803,<LLOQ,22.31,,Review
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,90,H6,H,6,SMP-0285,Unknown,2,2,,9.1064,0.05978,2.8302,5.6604,<LLOQ,22.31,,Review
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,91,H7,H,7,SMP-0286,Unknown,1,1,,196.8035,0.94373,199.5289,199.5289,Quantifiable,3.05,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,92,H8,H,8,SMP-0286,Unknown,2,1,,196.8035,0.91469,191.1066,191.1066,Quantifiable,3.05,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,93,H9,H,9,SMP-0287,Unknown,1,1,,1340.9572,2.11523,1466.8963,1466.8963,Quantifiable,2.73,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,94,H10,H,10,SMP-0287,Unknown,2,1,,1340.9572,2.12725,1524.5705,1524.5705,Quantifiable,2.73,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,95,H11,H,11,SMP-0288,Unknown,1,2,,176.0035,0.49041,89.5326,179.0652,Quantifiable,2.06,,Pass
PLT-008,BATCH-02,2026-01-26,Analyst_B,ELISA_Reader_01,96,H12,H,12,SMP-0288,Unknown,2,2,,176.0035,0.47784,86.9592,173.9184,Quantifiable,2.06,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,1,A1,A,1,STD_2000,Standard,1,1,2000.0,2000.0,2.19764,1842.1156,1842.1156,N/A,2.61,90.44,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,2,A2,A,2,STD_2000,Standard,2,1,2000.0,2000.0,2.18809,1775.4328,1775.4328,N/A,2.61,90.44,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,3,A3,A,3,BLANK,Blank,1,1,0.0,0.0,0.0497,0.0025,0.0025,N/A,0.0,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,4,A4,A,4,BLANK,Blank,2,1,0.0,0.0,0.04612,0.0025,0.0025,N/A,0.0,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,5,A5,A,5,SMP-0289,Unknown,1,5,,2466.739,1.57147,483.0332,2415.1662,Quantifiable,0.83,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,6,A6,A,6,SMP-0289,Unknown,2,5,,2466.739,1.56345,477.4185,2387.0925,Quantifiable,0.83,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,7,A7,A,7,SMP-0290,Unknown,1,1,,22.9674,0.1447,23.8763,23.8763,Quantifiable,2.31,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,8,A8,A,8,SMP-0290,Unknown,2,1,,22.9674,0.14109,23.1096,23.1096,Quantifiable,2.31,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,9,A9,A,9,SMP-0291,Unknown,1,2,,1504.735,1.84975,757.6044,1515.2089,Quantifiable,5.1,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,10,A10,A,10,SMP-0291,Unknown,2,2,,1504.735,1.80955,704.8483,1409.6966,Quantifiable,5.1,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,11,A11,A,11,SMP-0292,Unknown,1,10,,79.7458,0.07285,7.2713,72.7133,<LLOQ,12.64,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,12,A12,A,12,SMP-0292,Unknown,2,10,,79.7458,0.07826,8.6984,86.9841,<LLOQ,12.64,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,13,B1,B,1,STD_1000,Standard,1,1,1000.0,1000.0,2.00565,1043.3654,1043.3654,N/A,1.57,103.19,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,14,B2,B,2,STD_1000,Standard,2,1,1000.0,1000.0,1.99604,1020.5227,1020.5227,N/A,1.57,103.19,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,15,B3,B,3,QC_Low,QC,1,1,50.0,50.0,0.272,49.5654,49.5654,N/A,1.2,99.98,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,16,B4,B,4,QC_Low,QC,2,1,50.0,50.0,0.27629,50.4108,50.4108,N/A,1.2,99.98,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,17,B5,B,5,SMP-0293,Unknown,1,5,,577.2814,0.59237,115.1461,575.7305,Quantifiable,0.04,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,18,B6,B,6,SMP-0293,Unknown,2,5,,577.2814,0.5921,115.0874,575.4372,Quantifiable,0.04,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,19,B7,B,7,SMP-0294,Unknown,1,10,,9.8863,0.05294,0.9929,9.9291,<LLOQ,53.28,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,20,B8,B,8,SMP-0294,Unknown,2,10,,9.8863,0.056,2.1934,21.9342,<LLOQ,53.28,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,21,B9,B,9,SMP-0295,Unknown,1,5,,298.1582,0.32976,60.954,304.7702,Quantifiable,0.4,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,22,B10,B,10,SMP-0295,Unknown,2,5,,298.1582,0.32799,60.606,303.03,Quantifiable,0.4,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,23,B11,B,11,SMP-0296,Unknown,1,10,,15.6622,0.05464,1.6856,16.8559,<LLOQ,64.01,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,24,B12,B,12,SMP-0296,Unknown,2,10,,15.6622,0.05217,0.6352,6.3519,<LLOQ,64.01,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,25,C1,C,1,STD_500,Standard,1,1,500.0,500.0,1.62363,521.8832,521.8832,N/A,4.97,100.84,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,26,C2,C,2,STD_500,Standard,2,1,500.0,500.0,1.57631,486.4685,486.4685,N/A,4.97,100.84,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,27,C3,C,3,QC_Mid,QC,1,1,300.0,300.0,1.22621,299.7967,299.7967,N/A,0.52,100.3,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,28,C4,C,4,QC_Mid,QC,2,1,300.0,300.0,1.23171,302.0228,302.0228,N/A,0.52,100.3,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,29,C5,C,5,SMP-0297,Unknown,1,1,,984.5044,2.0038,1038.899,1038.899,Quantifiable,6.97,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,30,C6,C,6,SMP-0297,Unknown,2,1,,984.5044,1.9595,941.2955,941.2955,Quantifiable,6.97,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,31,C7,C,7,SMP-0298,Unknown,1,5,,105.7596,0.12759,20.2065,101.0325,Quantifiable,0.14,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,32,C8,C,8,SMP-0298,Unknown,2,5,,105.7596,0.12778,20.2479,101.2396,Quantifiable,0.14,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,33,C9,C,9,SMP-0299,Unknown,1,5,,681.2558,0.67604,134.0331,670.1654,Quantifiable,2.95,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,34,C10,C,10,SMP-0299,Unknown,2,5,,681.2558,0.70045,139.7493,698.7463,Quantifiable,2.95,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,35,C11,C,11,SMP-0300,Unknown,1,2,,251.2635,0.63285,124.1536,248.3072,Quantifiable,0.3,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,36,C12,C,12,SMP-0300,Unknown,2,2,,251.2635,0.6305,123.6261,247.2523,Quantifiable,0.3,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,37,D1,D,1,STD_250,Standard,1,1,250.0,250.0,1.08617,248.0614,248.0614,N/A,1.76,100.48,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,38,D2,D,2,STD_250,Standard,2,1,250.0,250.0,1.10445,254.3266,254.3266,N/A,1.76,100.48,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,39,D3,D,3,QC_High,QC,1,1,1200.0,1200.0,2.04037,1134.2608,1134.2608,N/A,3.3,96.78,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,40,D4,D,4,QC_High,QC,2,1,1200.0,1200.0,2.05872,1188.4602,1188.4602,N/A,3.3,96.78,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,41,D5,D,5,SMP-0301,Unknown,1,2,,106.1904,0.30052,55.1856,110.3712,Quantifiable,4.99,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,42,D6,D,6,SMP-0301,Unknown,2,2,,106.1904,0.28144,51.4262,102.8525,Quantifiable,4.99,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,43,D7,D,7,SMP-0302,Unknown,1,2,,24.9272,0.09683,13.2656,26.5313,<LLOQ,3.0,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,44,D8,D,8,SMP-0302,Unknown,2,2,,24.9272,0.09451,12.7148,25.4297,<LLOQ,3.0,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,45,D9,D,9,SMP-0303,Unknown,1,5,,46.7136,0.08228,9.723,48.6152,<LLOQ,7.46,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,46,D10,D,10,SMP-0303,Unknown,2,5,,46.7136,0.07846,8.7489,43.7447,<LLOQ,7.46,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,47,D11,D,11,SMP-0304,Unknown,1,2,,9.3647,0.06335,4.58,9.1599,<LLOQ,27.99,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,48,D12,D,12,SMP-0304,Unknown,2,2,,9.3647,0.07126,6.8404,13.6809,<LLOQ,27.99,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,49,E1,E,1,STD_125,Standard,1,1,125.0,125.0,0.63393,124.3982,124.3982,N/A,1.87,100.85,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,50,E2,E,2,STD_125,Standard,2,1,125.0,125.0,0.64862,127.7278,127.7278,N/A,1.87,100.85,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,51,E3,E,3,SMP-0305,Unknown,1,10,,11.3909,0.05392,1.4049,14.0493,<LLOQ,140.91,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,52,E4,E,4,SMP-0305,Unknown,2,10,,11.3909,0.04672,0.0025,0.0253,<LLOQ,140.91,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,53,E5,E,5,SMP-0306,Unknown,1,1,,201.0678,0.92522,198.0037,198.0037,Quantifiable,2.7,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,54,E6,E,6,SMP-0306,Unknown,2,1,,201.0678,0.95184,205.7175,205.7175,Quantifiable,2.7,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,55,E7,E,7,SMP-0307,Unknown,1,1,,85.7312,0.44897,84.8381,84.8381,Quantifiable,3.31,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,56,E8,E,8,SMP-0307,Unknown,2,1,,85.7312,0.46879,88.9019,88.9019,Quantifiable,3.31,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,57,E9,E,9,SMP-0308,Unknown,1,10,,10.4774,0.0501,0.0025,0.0253,<LLOQ,140.61,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,58,E10,E,10,SMP-0308,Unknown,2,10,,10.4774,0.05269,0.8809,8.8094,<LLOQ,140.61,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,59,E11,E,11,SMP-0309,Unknown,1,2,,13.5175,0.06127,3.9448,7.8895,<LLOQ,35.92,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,60,E12,E,12,SMP-0309,Unknown,2,2,,13.5175,0.0705,6.6307,13.2614,<LLOQ,35.92,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,61,F1,F,1,STD_62.5,Standard,1,1,62.5,62.5,0.34595,64.1571,64.1571,N/A,2.7,100.73,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,62,F2,F,2,STD_62.5,Standard,2,1,62.5,62.5,0.33379,61.7508,61.7508,N/A,2.7,100.73,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,63,F3,F,3,SMP-0310,Unknown,1,1,,125.7773,0.65503,129.1915,129.1915,Quantifiable,3.92,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,64,F4,F,4,SMP-0310,Unknown,2,1,,125.7773,0.62428,122.2279,122.2279,Quantifiable,3.92,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,65,F5,F,5,SMP-0311,Unknown,1,2,,35.4151,0.12009,18.5607,37.1214,<LLOQ,6.25,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,66,F6,F,6,SMP-0311,Unknown,2,2,,35.4151,0.11304,16.9903,33.9807,<LLOQ,6.25,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,67,F7,F,7,SMP-0312,Unknown,1,1,,290.1356,1.21578,295.6224,295.6224,Quantifiable,0.74,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,68,F8,F,8,SMP-0312,Unknown,2,1,,290.1356,1.20802,292.5492,292.5492,Quantifiable,0.74,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,69,F9,F,9,SMP-0313,Unknown,1,10,,13.9653,0.05377,1.3438,13.4381,<LLOQ,40.99,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,70,F10,F,10,SMP-0313,Unknown,2,10,,13.9653,0.0567,2.4408,24.4078,<LLOQ,40.99,,Review
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,71,F11,F,11,SMP-0314,Unknown,1,2,,20.1597,0.08306,9.9201,19.8402,<LLOQ,11.18,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,72,F12,F,12,SMP-0314,Unknown,2,2,,20.1597,0.08997,11.6234,23.2467,<LLOQ,11.18,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,73,G1,G,1,STD_31.25,Standard,1,1,31.25,31.25,0.18035,31.2729,31.2729,N/A,0.89,100.7,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,74,G2,G,2,STD_31.25,Standard,2,1,31.25,31.25,0.18228,31.6669,31.6669,N/A,0.89,100.7,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,75,G3,G,3,SMP-0315,Unknown,1,2,,9.8216,0.06764,5.8311,11.6622,<LLOQ,2.94,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,76,G4,G,4,SMP-0315,Unknown,2,2,,9.8216,0.0668,5.5933,11.1867,<LLOQ,2.94,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,77,G5,G,5,SMP-0316,Unknown,1,2,,32.1102,0.10689,15.5985,31.1971,<LLOQ,1.17,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,78,G6,G,6,SMP-0316,Unknown,2,2,,32.1102,0.10803,15.8593,31.7186,<LLOQ,1.17,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,79,G7,G,7,SMP-0317,Unknown,1,2,,15.6927,0.06857,6.0936,12.1872,<LLOQ,8.1,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,80,G8,G,8,SMP-0317,Unknown,2,2,,15.6927,0.07124,6.8341,13.6683,<LLOQ,8.1,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,81,G9,G,9,SMP-0318,Unknown,1,1,,8.3486,0.07512,7.8774,7.8774,<LLOQ,11.97,,Pass
PLT-009,BATCH-02,2026-01-29,Analyst_C,ELISA_Reader_01,82,G10,G,10,SMP-0318,Unknown,2,1,,8.3486,0.08074,9.3343,9.3343,<LLOQ,11.97,,Pass
